order_id,product_id,customer_id,quantity,price,order_date,shipping_date,payment_method,order_status
11156,40,1031,1,478.68,2022-11-05,2022-11-09,E-Wallet,completed
11157,35,738,4,1579.66,2024-09-30,2024-10-11,E-Wallet,cancelled
11158,49,1268,1,171.9,2022-09-20,2022-09-22,Bank Transfer,shipped
11159,27,2832,2,758.76,2024-02-02,2024-02-05,Bank Transfer,shipped
11160,38,63,3,1295.73,2023-01-31,2023-02-06,Debit Card,completed
11161,41,1714,1,448.94,2023-10-06,2023-10-18,PayPal,completed
11162,21,1021,3,2051.17,2022-06-07,2022-06-17,PayPal,completed
11163,25,488,1,588.07,2024-09-14,2024-09-22,PayPal,processing
11164,40,741,1,509.98,2024-10-22,2024-10-24,PayPal,completed
11165,16,958,1,509.29,2024-01-31,2024-02-02,PayPal,processing
11166,28,2195,1,165.87,2022-02-17,2022-03-01,E-Wallet,completed
11167,44,1274,2,761.9,2024-05-12,2024-05-15,Credit Card,shipped
11168,16,920,1,515.64,2023-07-06,2023-07-14,Credit Card,completed
11169,35,1562,3,1245.63,2023-01-22,2023-01-29,E-Wallet,completed
11170,42,1429,2,235.43,2023-07-12,2023-07-21,Credit Card,completed
11171,19,6,2,480.9,2023-11-04,2023-11-06,E-Wallet,completed
11172,5,2507,1,568.49,2022-05-23,2022-06-03,Credit Card,completed
11173,15,215,5,1536.7,2022-10-21,2022-10-27,Credit Card,shipped
11174,19,2872,1,260.62,2023-06-13,2023-06-21,E-Wallet,completed
11175,38,310,1,431.54,2022-05-17,2022-05-24,Bank Transfer,processing
11176,24,2752,1,538.69,2022-04-06,2022-04-12,E-Wallet,completed
11177,30,1570,1,81.16,2024-06-25,2024-07-03,E-Wallet,completed
11178,6,1970,2,1262.37,2022-01-25,2022-01-28,Credit Card,completed
11179,17,1000,2,230.51,2023-10-15,2023-10-16,PayPal,processing
11180,48,1793,1,470.59,2023-09-11,2023-09-16,Bank Transfer,completed
11181,9,2269,1,413.4,2024-08-14,2024-08-26,E-Wallet,processing
11182,46,224,1,218.49,2024-08-03,2024-08-11,Debit Card,completed
11183,1,1392,1,332.13,2023-09-03,2023-09-05,PayPal,completed
11184,43,2978,1,349.99,2023-08-05,2023-08-07,Bank Transfer,completed
11185,29,63,2,45.88,2024-02-25,2024-03-01,Debit Card,completed
11186,13,88,1,305.23,2023-10-07,2023-10-19,E-Wallet,completed
11187,28,1680,1,158.82,2022-07-01,2022-07-05,Bank Transfer,shipped
11188,40,2263,1,547.25,2023-04-22,2023-04-23,Credit Card,processing
11189,36,836,1,148.44,2022-09-25,2022-10-07,Bank Transfer,shipped
11190,40,1221,1,483.19,2024-03-06,2024-03-14,E-Wallet,shipped
11191,26,1340,1,123.65,2022-03-23,2022-03-25,Debit Card,completed
11192,48,2906,1,427.58,2022-12-14,2022-12-26,PayPal,cancelled
11193,21,1115,1,630.73,2024-02-09,2024-02-15,PayPal,processing
11194,13,1826,1,329.3,2023-04-20,2023-05-02,PayPal,completed
11195,35,1632,1,399.17,2022-05-09,2022-05-14,Bank Transfer,completed
11196,31,1124,2,331.95,2022-01-19,2022-01-28,Bank Transfer,shipped
11197,42,526,1,113.16,2023-06-26,2023-07-05,Debit Card,completed
11198,15,1882,1,344.12,2023-11-14,2023-11-26,Credit Card,completed
11199,13,1674,2,673.7,2023-02-19,2023-02-23,E-Wallet,completed
11200,27,2030,1,390.36,2024-07-08,2024-07-19,PayPal,completed
11201,2,2042,4,2514.94,2022-08-06,2022-08-13,Bank Transfer,completed
11202,21,652,1,647.29,2024-06-17,2024-06-23,Bank Transfer,completed
11203,17,53,3,348.82,2022-03-18,2022-03-30,Bank Transfer,processing
11204,44,336,5,1884.84,2024-05-15,2024-05-21,E-Wallet,shipped
11205,44,2128,2,811.69,2022-06-16,2022-06-24,Credit Card,processing
11206,39,646,1,458.82,2022-09-12,2022-09-24,Bank Transfer,completed
11207,50,1784,1,166.53,2024-09-18,2024-09-26,Bank Transfer,shipped
11208,27,1457,1,393.04,2023-05-31,2023-06-12,Debit Card,completed
11209,3,2342,1,574.3,2024-08-23,2024-09-03,Credit Card,cancelled
11210,14,1869,3,1035.05,2024-04-25,2024-05-05,PayPal,completed
11211,8,2864,1,629.29,2024-09-12,2024-09-24,E-Wallet,shipped
11212,33,2551,1,614.0,2023-02-07,2023-02-16,Debit Card,completed
11213,47,525,1,306.47,2022-12-27,2023-01-01,E-Wallet,processing
11214,44,478,1,391.96,2024-02-11,2024-02-14,Bank Transfer,shipped
11215,40,1913,1,545.18,2024-06-07,2024-06-16,PayPal,shipped
11216,10,1605,1,33.39,2022-04-09,2022-04-11,E-Wallet,processing
11217,19,556,1,243.85,2022-07-24,2022-08-02,Credit Card,completed
11218,47,2416,1,320.24,2024-09-30,2024-10-12,E-Wallet,shipped
11219,33,406,1,591.58,2022-05-27,2022-06-08,Debit Card,completed
11220,27,2502,4,1522.61,2023-08-30,2023-09-10,Debit Card,completed
11221,2,2984,4,2343.63,2024-09-17,2024-09-22,Bank Transfer,completed
11222,6,2260,2,1295.57,2023-03-23,2023-03-26,PayPal,shipped
11223,8,21,1,620.25,2024-01-21,2024-01-25,PayPal,shipped
11224,16,2484,1,490.94,2023-03-10,2023-03-20,E-Wallet,completed
11225,46,465,2,439.91,2022-08-12,2022-08-14,Bank Transfer,completed
11226,35,1496,1,425.88,2024-03-18,2024-03-27,E-Wallet,completed
11227,3,1083,2,1241.78,2022-04-12,2022-04-20,Debit Card,shipped
11228,30,1024,3,241.79,2023-07-13,2023-07-21,Credit Card,processing
11229,4,2869,1,573.69,2022-04-17,2022-04-20,E-Wallet,completed
11230,39,2242,2,907.09,2023-09-07,2023-09-12,Bank Transfer,completed
11231,19,1042,1,260.91,2023-02-03,2023-02-04,Debit Card,processing
11232,35,769,1,382.46,2022-09-02,2022-09-12,Credit Card,processing
11233,37,1105,1,692.91,2023-10-10,2023-10-15,Credit Card,shipped
11234,38,1538,5,2180.73,2024-10-05,2024-10-13,Bank Transfer,completed
11235,16,1949,1,496.1,2024-09-23,2024-09-27,Credit Card,processing
11236,2,877,1,649.33,2022-09-19,2022-09-30,E-Wallet,completed
11237,36,54,1,150.57,2022-01-23,2022-01-25,Debit Card,cancelled
11238,16,304,1,507.99,2023-08-20,2023-08-24,Bank Transfer,completed
11239,32,1449,1,217.34,2024-05-08,2024-05-19,Debit Card,completed
11240,43,550,1,369.33,2022-07-21,2022-07-31,Credit Card,completed
11241,50,1209,3,452.19,2024-10-13,2024-10-22,Credit Card,shipped
11242,14,1434,2,751.6,2024-04-16,2024-04-26,E-Wallet,completed
11243,33,2096,3,1856.11,2022-10-12,2022-10-20,Debit Card,completed
11244,42,548,3,379.45,2024-06-08,2024-06-14,Bank Transfer,completed
11245,46,1832,4,964.86,2022-05-31,2022-06-08,Credit Card,shipped
11246,48,2692,1,439.66,2024-06-09,2024-06-21,Bank Transfer,completed
11247,11,2127,3,1286.45,2022-11-18,2022-11-27,E-Wallet,completed
11248,29,1959,1,22.56,2023-03-04,2023-03-12,Debit Card,shipped
11249,47,1913,1,309.24,2024-04-20,2024-04-23,Debit Card,completed
11250,14,668,2,763.96,2024-05-17,2024-05-28,Bank Transfer,completed
11251,28,1147,1,171.61,2023-07-01,2023-07-02,Debit Card,completed
11252,46,530,1,224.63,2024-03-24,2024-04-03,Bank Transfer,shipped
11253,40,438,1,535.94,2023-06-24,2023-07-02,Credit Card,completed
11254,11,2313,1,414.31,2024-10-14,2024-10-16,Bank Transfer,completed
11255,9,39,3,1358.35,2024-04-26,2024-04-30,Credit Card,shipped
11256,25,1777,1,550.76,2022-10-02,2022-10-07,E-Wallet,completed
11257,8,2112,4,2539.62,2024-09-21,2024-10-02,Bank Transfer,completed
11258,40,892,1,484.45,2024-01-12,2024-01-16,Bank Transfer,completed
11259,15,815,3,1031.75,2023-11-29,2023-12-10,Debit Card,completed
11260,44,2612,1,361.25,2022-10-09,2022-10-21,PayPal,completed
11261,20,1779,1,404.06,2022-05-17,2022-05-27,E-Wallet,completed
11262,14,2201,1,361.76,2023-06-06,2023-06-09,E-Wallet,completed
11263,44,2514,2,727.68,2024-09-22,2024-09-25,Bank Transfer,completed
11264,3,1301,2,1180.02,2023-11-25,2023-11-27,E-Wallet,completed
11265,39,614,3,1347.77,2023-12-15,2023-12-18,PayPal,processing
11266,42,353,2,237.14,2024-10-23,2024-11-01,Bank Transfer,shipped
11267,19,999,4,999.85,2022-04-18,2022-04-25,Debit Card,shipped
11268,39,2394,1,450.08,2022-06-09,2022-06-18,Bank Transfer,completed
11269,10,950,1,36.72,2023-06-09,2023-06-18,Debit Card,completed
11270,34,1669,2,571.3,2022-08-25,2022-08-31,Bank Transfer,shipped
11271,24,1341,3,1601.1,2024-08-12,2024-08-17,Bank Transfer,completed
11272,45,2954,2,370.11,2023-10-24,2023-11-01,Bank Transfer,completed
11273,25,2823,2,1132.61,2024-01-10,2024-01-20,Debit Card,completed
11274,7,414,1,473.15,2023-09-01,2023-09-02,Bank Transfer,completed
11275,48,2293,1,430.74,2024-05-12,2024-05-24,PayPal,completed
11276,43,1690,1,352.79,2023-08-25,2023-08-27,Debit Card,shipped
11277,38,2875,1,437.12,2024-08-01,2024-08-04,Bank Transfer,cancelled
11278,10,2017,3,98.56,2023-04-14,2023-04-17,Debit Card,completed
11279,30,1259,1,85.94,2023-05-17,2023-05-27,Debit Card,shipped
11280,6,1868,3,1944.54,2023-09-22,2023-10-02,Bank Transfer,shipped
11281,14,850,1,386.05,2024-01-21,2024-01-27,E-Wallet,completed
11282,40,219,2,1095.4,2022-07-27,2022-08-08,Credit Card,completed
11283,38,1619,1,447.73,2022-10-06,2022-10-10,Bank Transfer,completed
11284,28,1281,1,156.87,2023-11-24,2023-11-25,Bank Transfer,completed
11285,3,1951,1,621.52,2024-05-04,2024-05-13,Bank Transfer,processing
11286,13,793,1,303.45,2023-03-26,2023-03-29,E-Wallet,completed
11287,39,282,1,480.24,2023-10-21,2023-10-22,Debit Card,processing
11288,4,2774,1,569.22,2022-11-04,2022-11-13,E-Wallet,completed
11289,29,2799,1,23.19,2022-12-09,2022-12-20,Credit Card,completed
11290,6,1102,1,636.93,2024-04-25,2024-05-07,Credit Card,completed
11291,47,2718,5,1573.73,2022-10-16,2022-10-21,PayPal,completed
11292,19,551,1,265.91,2022-11-20,2022-11-21,E-Wallet,completed
11293,49,1599,1,171.34,2022-10-15,2022-10-22,Credit Card,completed
11294,36,873,1,170.09,2023-03-19,2023-03-23,Bank Transfer,completed
11295,3,695,2,1246.87,2024-02-11,2024-02-15,Debit Card,shipped
11296,2,571,4,2415.66,2024-08-03,2024-08-04,Bank Transfer,completed
11297,24,2824,3,1575.35,2022-10-19,2022-10-27,Credit Card,processing
11298,26,2258,1,140.86,2022-09-07,2022-09-17,E-Wallet,shipped
11299,43,2591,1,392.32,2024-03-28,2024-03-31,E-Wallet,completed
11300,15,1735,1,328.31,2024-10-25,2024-11-03,E-Wallet,completed
11301,40,1988,1,535.36,2024-10-01,2024-10-04,Debit Card,cancelled
11302,13,1068,2,641.98,2024-01-24,2024-02-05,Debit Card,completed
11303,20,1335,1,409.72,2024-01-11,2024-01-18,E-Wallet,completed
11304,32,2848,2,490.08,2024-03-31,2024-04-07,Credit Card,shipped
11305,49,2513,1,166.25,2023-05-18,2023-05-28,Bank Transfer,processing
11306,31,2639,1,159.46,2023-02-28,2023-03-09,PayPal,completed
11307,11,827,3,1349.59,2024-06-26,2024-07-04,PayPal,completed
11308,25,302,4,2252.1,2023-01-06,2023-01-17,Credit Card,processing
11309,46,1069,4,979.66,2023-07-02,2023-07-06,PayPal,completed
11310,14,2988,2,750.49,2022-10-16,2022-10-19,PayPal,cancelled
11311,37,744,1,685.6,2022-10-11,2022-10-16,Credit Card,completed
11312,30,1110,3,267.44,2022-07-19,2022-07-29,PayPal,completed
11313,4,1481,3,1789.68,2024-06-05,2024-06-12,Bank Transfer,shipped
11314,36,1604,1,156.21,2024-06-12,2024-06-13,PayPal,completed
11315,42,123,3,337.55,2024-06-30,2024-07-01,Debit Card,shipped
11316,10,1257,2,67.99,2024-02-17,2024-02-21,Bank Transfer,shipped
11317,12,864,1,213.76,2023-04-30,2023-05-09,Bank Transfer,completed
11318,11,2286,2,876.01,2024-01-11,2024-01-23,Bank Transfer,completed
11319,8,1708,1,688.01,2023-05-27,2023-06-04,Credit Card,shipped
11320,37,2077,1,614.45,2023-11-11,2023-11-16,Bank Transfer,completed
11321,20,1250,1,412.89,2024-09-30,2024-10-09,Debit Card,completed
11322,50,1554,2,317.65,2023-08-21,2023-08-25,Debit Card,processing
11323,18,631,3,1790.39,2024-07-13,2024-07-17,Credit Card,cancelled
11324,20,1430,1,370.55,2022-04-29,2022-05-06,Bank Transfer,completed
11325,48,272,1,478.75,2022-01-29,2022-02-07,PayPal,completed
11326,20,462,1,395.0,2022-12-03,2022-12-10,E-Wallet,completed
11327,41,217,2,869.81,2022-11-26,2022-11-28,Bank Transfer,completed
11328,12,2544,1,204.08,2022-01-02,2022-01-03,Bank Transfer,completed
11329,38,2892,1,415.17,2024-06-02,2024-06-11,Debit Card,completed
11330,20,2790,2,794.5,2022-04-15,2022-04-23,Credit Card,completed
11331,3,592,3,1789.65,2023-08-01,2023-08-13,E-Wallet,completed
11332,9,343,1,406.85,2022-10-11,2022-10-13,PayPal,completed
11333,46,1965,1,242.63,2023-12-20,2023-12-21,Credit Card,completed
11334,23,930,2,916.7,2022-07-14,2022-07-26,PayPal,completed
11335,11,1164,2,796.67,2024-10-08,2024-10-18,Credit Card,completed
11336,40,2727,3,1582.49,2024-01-21,2024-01-27,Debit Card,processing
11337,46,2358,3,688.0,2022-09-30,2022-10-08,Credit Card,completed
11338,13,907,1,336.87,2022-01-07,2022-01-12,Debit Card,processing
11339,50,628,3,460.98,2024-04-27,2024-05-08,E-Wallet,completed
11340,16,1232,1,487.41,2023-01-19,2023-01-24,PayPal,completed
11341,24,1545,1,559.08,2024-01-28,2024-01-29,E-Wallet,completed
11342,49,2000,1,172.85,2024-09-05,2024-09-17,E-Wallet,completed
11343,15,1898,1,339.97,2024-03-05,2024-03-08,E-Wallet,completed
11344,15,2731,1,310.33,2022-09-23,2022-09-24,Bank Transfer,processing
11345,18,2374,2,1247.09,2022-03-29,2022-03-30,Credit Card,shipped
11346,32,883,4,952.46,2024-04-16,2024-04-19,Debit Card,completed
11347,34,465,1,295.07,2022-06-27,2022-07-04,Debit Card,completed
11348,6,750,1,602.41,2023-11-29,2023-12-07,Bank Transfer,processing
11349,31,19,1,180.89,2022-01-24,2022-01-31,Debit Card,cancelled
11350,34,2236,1,306.16,2024-01-23,2024-02-02,Debit Card,completed
11351,12,2646,2,429.16,2023-12-29,2024-01-04,Credit Card,completed
11352,18,6,2,1130.18,2022-03-24,2022-03-26,Bank Transfer,completed
11353,3,743,4,2326.77,2023-03-27,2023-04-03,Bank Transfer,shipped
11354,33,129,3,1906.36,2023-05-21,2023-05-22,Debit Card,completed
11355,3,1441,2,1274.15,2023-03-27,2023-03-31,Debit Card,completed
11356,31,1342,1,163.92,2023-05-14,2023-05-22,Credit Card,completed
11357,27,998,1,371.67,2023-10-03,2023-10-11,E-Wallet,completed
11358,13,2694,3,1019.97,2022-08-30,2022-09-11,Bank Transfer,completed
11359,50,1002,1,156.79,2022-06-26,2022-06-27,E-Wallet,completed
11360,24,574,2,1094.1,2022-01-03,2022-01-08,Bank Transfer,completed
11361,12,1092,1,206.73,2023-05-09,2023-05-10,Bank Transfer,completed
11362,47,890,2,636.11,2023-03-11,2023-03-15,Debit Card,completed
11363,31,316,1,175.05,2022-07-25,2022-08-05,Bank Transfer,completed
11364,34,2,1,287.98,2024-01-28,2024-02-03,Debit Card,completed
11365,21,2109,2,1367.9,2024-04-25,2024-05-01,E-Wallet,shipped
11366,45,2089,1,178.67,2023-05-06,2023-05-11,PayPal,completed
11367,13,111,1,324.34,2023-11-06,2023-11-16,PayPal,shipped
11368,28,2698,3,485.95,2023-06-25,2023-07-01,E-Wallet,completed
11369,12,951,1,210.71,2022-03-08,2022-03-15,PayPal,processing
11370,1,2538,4,1413.4,2023-04-03,2023-04-13,Credit Card,shipped
11371,26,1086,1,137.1,2024-04-24,2024-05-03,E-Wallet,completed
11372,39,263,4,1818.14,2024-02-02,2024-02-09,Bank Transfer,completed
11373,32,1983,2,493.11,2023-04-18,2023-04-25,Credit Card,completed
11374,42,1851,2,223.98,2022-11-04,2022-11-06,E-Wallet,shipped
11375,17,1174,1,109.32,2024-09-09,2024-09-13,Debit Card,processing
11376,20,4,1,370.1,2022-12-26,2023-01-07,Debit Card,completed
11377,1,535,1,323.91,2022-01-09,2022-01-18,Credit Card,shipped
11378,18,863,3,1780.48,2023-04-02,2023-04-12,PayPal,shipped
11379,41,2485,4,1840.23,2023-05-29,2023-05-31,Debit Card,completed
11380,13,2607,1,300.37,2023-10-19,2023-10-31,PayPal,completed
11381,47,2210,1,319.32,2023-07-03,2023-07-12,Credit Card,completed
11382,18,2612,1,600.45,2023-08-19,2023-08-20,PayPal,completed
11383,26,1311,4,527.14,2022-09-16,2022-09-20,Debit Card,processing
11384,50,1402,2,331.86,2023-05-23,2023-05-28,E-Wallet,completed
11385,28,1637,1,172.84,2023-01-14,2023-01-24,Credit Card,processing
11386,48,648,1,479.15,2023-05-31,2023-06-04,E-Wallet,completed
11387,42,691,1,110.09,2024-10-10,2024-10-11,Bank Transfer,completed
11388,9,923,1,419.03,2022-03-26,2022-04-07,Debit Card,completed
11389,35,839,1,422.44,2022-03-05,2022-03-10,PayPal,completed
11390,20,2499,1,375.23,2023-01-06,2023-01-17,PayPal,processing
11391,36,2979,1,156.76,2024-01-06,2024-01-08,Credit Card,completed
11392,41,83,1,452.91,2024-06-12,2024-06-21,PayPal,completed
11393,24,376,1,567.5,2024-10-11,2024-10-21,Bank Transfer,completed
11394,50,1962,2,308.17,2022-11-28,2022-12-10,Debit Card,shipped
11395,21,348,1,671.43,2023-07-08,2023-07-09,PayPal,shipped
11396,31,1439,1,176.9,2022-09-06,2022-09-18,Bank Transfer,shipped
11397,39,1887,1,463.87,2023-12-27,2023-12-28,PayPal,completed
11398,32,2947,1,241.79,2023-06-03,2023-06-06,Debit Card,completed
11399,28,2897,1,180.15,2022-03-06,2022-03-09,Debit Card,shipped
11400,23,614,1,443.9,2024-05-18,2024-05-22,Credit Card,shipped
11401,39,1610,2,890.56,2023-01-19,2023-01-21,Bank Transfer,processing
11402,48,1271,1,427.35,2023-01-18,2023-01-20,Debit Card,completed
11403,9,2668,1,406.93,2023-12-02,2023-12-12,Bank Transfer,completed
11404,46,2321,1,221.59,2022-05-28,2022-06-05,E-Wallet,completed
11405,50,2938,2,325.99,2024-10-25,2024-10-27,Debit Card,shipped
11406,50,1911,2,341.42,2024-06-25,2024-07-05,E-Wallet,completed
11407,11,2779,1,427.41,2024-04-08,2024-04-15,Debit Card,completed
11408,11,1218,1,400.33,2022-07-19,2022-07-29,Credit Card,completed
11409,25,1707,1,598.51,2023-05-03,2023-05-09,E-Wallet,processing
11410,36,282,3,500.57,2024-01-05,2024-01-16,E-Wallet,completed
11411,50,1309,1,161.32,2023-06-24,2023-07-01,Debit Card,completed
11412,23,1560,1,482.6,2024-04-28,2024-05-04,PayPal,processing
11413,18,1938,4,2489.72,2022-02-01,2022-02-06,Bank Transfer,completed
11414,14,1966,1,386.66,2022-03-15,2022-03-23,E-Wallet,completed
11415,46,871,4,964.65,2022-04-08,2022-04-19,E-Wallet,processing
11416,48,2500,1,452.23,2024-07-01,2024-07-06,Bank Transfer,completed
11417,5,1559,1,590.29,2024-01-31,2024-02-07,PayPal,processing
11418,18,1751,3,1773.42,2024-05-26,2024-06-01,Credit Card,shipped
11419,10,683,3,109.05,2022-01-19,2022-01-24,Credit Card,completed
11420,36,1360,2,309.67,2023-02-03,2023-02-10,Bank Transfer,completed
11421,12,389,1,215.58,2023-11-10,2023-11-20,Debit Card,cancelled
11422,32,899,3,722.06,2023-06-12,2023-06-21,Debit Card,completed
11423,43,2663,3,1061.9,2022-08-20,2022-08-23,Credit Card,completed
11424,45,989,1,190.32,2022-02-23,2022-03-06,Credit Card,completed
11425,7,1927,1,442.64,2023-01-31,2023-02-05,PayPal,completed
11426,24,2914,3,1473.66,2024-05-11,2024-05-19,Credit Card,shipped
11427,45,452,1,195.07,2023-05-17,2023-05-26,Bank Transfer,processing
11428,33,426,2,1222.51,2024-06-20,2024-06-21,E-Wallet,completed
11429,4,1737,1,636.5,2024-04-14,2024-04-21,Credit Card,completed
11430,18,1162,2,1188.1,2023-09-07,2023-09-15,PayPal,completed
11431,14,615,1,350.82,2023-12-12,2023-12-15,PayPal,completed
11432,36,1742,2,328.96,2023-08-29,2023-09-10,Credit Card,completed
11433,8,2220,3,1933.84,2023-06-22,2023-06-26,E-Wallet,completed
11434,17,2263,1,110.13,2022-09-30,2022-10-02,Bank Transfer,completed
11435,15,2156,1,326.14,2023-09-19,2023-09-28,Debit Card,completed
11436,34,1749,2,589.46,2022-06-05,2022-06-15,E-Wallet,completed
11437,24,2511,3,1535.7,2022-06-06,2022-06-18,E-Wallet,completed
11438,19,2574,1,232.49,2024-08-04,2024-08-13,Debit Card,completed
11439,22,1910,3,443.9,2022-01-07,2022-01-19,PayPal,completed
11440,12,800,4,833.04,2022-06-30,2022-07-12,Debit Card,shipped
11441,24,109,1,512.18,2024-09-18,2024-09-25,PayPal,completed
11442,24,1936,1,563.22,2023-12-05,2023-12-08,E-Wallet,completed
11443,43,1259,1,377.4,2024-09-18,2024-09-27,PayPal,completed
11444,3,2039,2,1203.03,2023-12-09,2023-12-19,E-Wallet,completed
11445,44,1028,1,387.95,2024-05-25,2024-05-28,Debit Card,shipped
11446,15,1822,2,703.03,2022-09-04,2022-09-09,Bank Transfer,completed
11447,18,1227,4,2490.22,2023-06-02,2023-06-08,PayPal,completed
11448,23,646,4,1805.38,2022-10-01,2022-10-13,PayPal,completed
11449,12,989,1,222.87,2023-09-01,2023-09-12,Debit Card,completed
11450,23,238,1,471.76,2023-02-16,2023-02-18,Credit Card,completed
11451,50,2451,1,165.99,2023-10-25,2023-10-29,Debit Card,processing
11452,33,2926,1,620.7,2023-11-11,2023-11-15,Debit Card,completed
11453,5,1706,1,573.27,2024-08-20,2024-09-01,E-Wallet,processing
11454,35,1718,1,422.88,2023-02-02,2023-02-04,E-Wallet,completed
11455,22,1747,1,157.17,2023-02-08,2023-02-14,Credit Card,completed
11456,41,2978,1,447.95,2023-08-20,2023-08-27,Bank Transfer,completed
11457,45,2732,4,751.93,2024-10-28,2024-10-31,Bank Transfer,processing
11458,30,2271,3,246.3,2023-02-10,2023-02-14,E-Wallet,shipped
11459,43,2051,1,370.46,2023-10-17,2023-10-26,PayPal,completed
11460,17,781,4,435.41,2023-07-07,2023-07-16,Bank Transfer,completed
11461,26,1627,1,126.3,2023-01-16,2023-01-25,Credit Card,completed
11462,46,1964,1,222.77,2022-06-26,2022-06-30,Debit Card,completed
11463,43,2198,3,1132.43,2024-07-16,2024-07-23,PayPal,completed
11464,42,1167,1,121.42,2022-10-19,2022-10-23,Credit Card,shipped
11465,36,987,3,478.9,2022-08-18,2022-08-24,PayPal,completed
11466,23,1541,1,463.76,2023-08-27,2023-09-06,Bank Transfer,cancelled
11467,47,1760,1,322.51,2024-05-09,2024-05-21,PayPal,completed
11468,50,1569,1,164.61,2022-10-17,2022-10-27,Credit Card,completed
11469,10,430,1,32.19,2024-10-05,2024-10-15,Bank Transfer,processing
11470,26,2440,1,140.77,2023-01-04,2023-01-11,Bank Transfer,completed
11471,1,1882,1,350.28,2023-02-08,2023-02-11,Credit Card,processing
11472,6,2302,1,662.72,2024-05-14,2024-05-26,Bank Transfer,completed
11473,34,596,3,855.49,2024-08-07,2024-08-16,Credit Card,completed
11474,8,2890,1,656.11,2023-09-26,2023-09-29,E-Wallet,shipped
11475,32,1681,2,448.0,2024-08-22,2024-08-24,Credit Card,processing
11476,44,2392,1,375.25,2023-06-15,2023-06-25,Debit Card,completed
11477,16,2220,1,506.44,2023-10-23,2023-10-27,Bank Transfer,completed
11478,15,1463,1,305.03,2024-10-15,2024-10-18,Credit Card,completed
11479,10,400,1,34.03,2023-03-18,2023-03-23,Bank Transfer,completed
11480,15,445,3,956.56,2023-03-13,2023-03-24,PayPal,completed
11481,50,261,2,317.15,2023-04-27,2023-05-07,Credit Card,completed
11482,15,1524,5,1593.97,2024-09-01,2024-09-03,Credit Card,completed
11483,29,335,1,21.46,2022-02-02,2022-02-05,Credit Card,completed
11484,9,996,1,405.05,2022-12-27,2022-12-31,Credit Card,shipped
11485,18,718,3,1863.96,2023-10-01,2023-10-13,Debit Card,completed
11486,6,2481,1,664.72,2022-07-18,2022-07-26,Debit Card,completed
11487,27,321,2,708.5,2022-10-12,2022-10-24,Debit Card,processing
11488,39,910,2,926.18,2023-11-07,2023-11-15,Bank Transfer,processing
11489,33,279,2,1214.09,2022-04-24,2022-04-27,PayPal,shipped
11490,31,2491,1,159.62,2022-06-15,2022-06-22,Debit Card,completed
11491,47,2821,1,309.99,2022-02-07,2022-02-10,Bank Transfer,completed
11492,18,2276,3,1710.88,2022-05-05,2022-05-07,Credit Card,completed
11493,17,2384,2,212.8,2022-12-29,2023-01-07,PayPal,shipped
11494,9,1111,2,856.34,2023-06-20,2023-06-28,PayPal,completed
11495,28,2928,2,334.46,2022-01-26,2022-02-06,Credit Card,completed
11496,4,1049,1,573.86,2022-03-11,2022-03-19,PayPal,completed
11497,48,312,1,441.71,2023-11-02,2023-11-11,Credit Card,completed
11498,10,29,3,100.6,2022-10-30,2022-11-10,Bank Transfer,completed
11499,19,2602,1,255.83,2023-11-24,2023-11-26,Debit Card,completed
11500,15,2358,5,1655.29,2022-07-11,2022-07-21,PayPal,shipped
11501,43,1301,2,735.5,2022-09-19,2022-09-21,Bank Transfer,shipped
11502,26,2976,2,280.72,2022-04-23,2022-05-05,Debit Card,completed
11503,46,603,4,944.32,2022-10-05,2022-10-11,Credit Card,completed
11504,36,2115,1,163.91,2022-02-25,2022-03-06,E-Wallet,shipped
11505,2,1728,3,1822.52,2023-12-10,2023-12-13,E-Wallet,completed
11506,10,99,3,97.36,2024-10-17,2024-10-20,Credit Card,completed
11507,35,2140,1,427.45,2022-08-04,2022-08-13,E-Wallet,processing
11508,23,2571,3,1326.1,2022-09-15,2022-09-19,E-Wallet,cancelled
11509,13,231,1,321.21,2023-04-06,2023-04-16,Debit Card,completed
11510,35,2793,1,413.56,2024-08-07,2024-08-09,PayPal,completed
11511,16,1066,1,555.62,2024-02-23,2024-03-01,Debit Card,processing
11512,9,2589,4,1765.7,2024-07-15,2024-07-27,Bank Transfer,completed
11513,30,1938,2,165.1,2022-01-16,2022-01-27,Bank Transfer,processing
11514,2,1593,2,1144.13,2022-12-18,2022-12-22,Credit Card,completed
11515,47,1870,1,320.46,2023-07-30,2023-08-07,PayPal,processing
11516,37,1768,1,617.01,2024-07-20,2024-07-24,Debit Card,completed
11517,39,2440,5,2280.94,2022-11-15,2022-11-20,PayPal,shipped
11518,5,1679,2,1248.66,2022-08-03,2022-08-13,Debit Card,completed
11519,24,1777,1,523.61,2022-05-20,2022-05-26,Debit Card,completed
11520,47,1411,1,317.57,2023-01-16,2023-01-24,PayPal,completed
11521,44,2678,1,369.42,2023-09-16,2023-09-25,Credit Card,completed
11522,35,2185,1,428.22,2023-07-29,2023-08-10,Credit Card,completed
11523,42,514,1,112.53,2024-02-22,2024-02-28,PayPal,shipped
11524,32,866,4,953.16,2022-08-13,2022-08-22,Credit Card,completed
11525,10,1574,2,71.84,2024-03-01,2024-03-13,Debit Card,completed
11526,40,2224,3,1455.68,2024-06-17,2024-06-20,PayPal,shipped
